year,country1,country2,r,p,n
2017,DK,LU,0.2419655363881943,4.156267378896427e-114,8546
2017,DK,LV,0.36264264680524605,6.02930545618094e-264,8546
2017,DK,NL,0.4702560563954066,0.0,8546
2017,DK,NO,0.36836211429844185,6.6126374964008575e-273,8546
2017,DK,PL,0.5469612027206957,0.0,8546
2017,DK,PT,0.01306473534306586,0.22718622321369125,8546
2017,DK,RO,0.05593949183214709,2.2840203875136186e-07,8546
2017,DK,SE,0.5412911735489255,0.0,8546
2017,DK,SI,0.003450632909003959,0.7497670131711321,8546
2017,DK,SK,,,8546
2017,EE,ES,0.0841533408942814,6.5848976847627215e-15,8546
2017,EE,FI,0.44511262667168844,0.0,8546
2017,EE,FR,0.0721165592727855,2.4807451885266174e-11,8546
2017,EE,GB,0.10969610373779885,2.6982662233586616e-24,8546
2017,EE,GR,0.08476159338835842,4.2026899871111295e-15,8546
2017,EE,HU,0.032987742848187146,0.002289008931867754,8546
2017,EE,IE,0.1046783206330287,2.9509132725195665e-22,8546
2017,EE,IT,0.06023769296153374,2.505414910955836e-08,8546
2017,EE,LT,0.5023436790640238,0.0,8546
2017,EE,LU,0.08628580760951697,1.3450878667681537e-15,8546
2017,EE,LV,0.6588092992559853,0.0,8546
2017,EE,NL,0.09713684778895726,2.262328035766908e-19,8546
2017,EE,NO,0.24867668622668876,1.2778396063207702e-120,8546
2017,EE,PL,0.27327331021496504,3.173097190291798e-146,8546
2017,EE,PT,0.012101420020834294,0.2633159537062625,8546
2017,EE,RO,0.04644130269124425,1.747437952689319e-05,8546
2017,EE,SE,0.48243139723430917,0.0,8546
2017,EE,SI,0.11791305784141587,7.669615972934961e-28,8546
2017,EE,SK,,,8546
2017,ES,FI,0.15283383171311474,7.925952907763526e-46,8546
2017,ES,FR,0.38309530530777414,7.661510537354874e-297,8546
2017,ES,GB,0.036688811807040686,0.0006930151882666335,8546
2017,ES,GR,0.10950930145478956,3.226310343072456e-24,8546
2017,ES,HU,0.16343319651224983,3.0980124692001627e-52,8546
2017,ES,IE,0.09012118968253614,7.002738953798058e-17,8546
2017,ES,IT,0.2403308502221972,1.4951315898764192e-112,8546
2017,ES,LT,0.0033839560418262114,0.7544451336832936,8546
2017,ES,LU,0.1552328008808806,3.0752322020055606e-47,8546
2017,ES,LV,0.02826032527033589,0.008984234636276305,8546
2017,ES,NL,-0.018035079455331372,0.09548716467483635,8546
2017,ES,NO,0.1413137647454352,2.284744233255081e-39,8546
2017,ES,PL,-0.03900114799785468,0.0003106068787911205,8546
2017,ES,PT,0.6524159732848469,0.0,8546
2017,ES,RO,0.11184527101401079,3.3765361939619635e-25,8546
2017,ES,SE,0.11119630227251376,6.351630378681135e-25,8546
2017,ES,SI,0.10522844705240418,1.7827804823687707e-22,8546
2017,ES,SK,,,8546
2017,FI,FR,0.14616082146805917,5.065292954403465e-42,8546
2017,FI,GB,0.11417561931764367,3.3870871256695197e-26,8546
2017,FI,GR,0.03390128584081995,0.0017218683899560972,8546
2017,FI,HU,0.0029571103490503505,0.7845999958242971,8546
2017,FI,IE,0.0967309797204043,3.1893361360054266e-19,8546
2017,FI,IT,0.09519310367108273,1.1566109891650071e-18,8546
2017,FI,LT,0.151361123059689,5.676207315430417e-45,8546
2017,FI,LU,0.14696830480868148,1.792468701881008e-42,8546
2017,FI,LV,0.23041337780687413,2.3058469379099473e-103,8546
2017,FI,NL,0.0860669617009019,1.586078037255036e-15,8546
2017,FI,NO,0.4233634497477231,0.0,8546
2017,FI,PL,0.12230804998769071,7.61501084604085e-30,8546
2017,FI,PT,0.10059586179062367,1.1434528675642958e-20,8546
2017,FI,RO,0.04161821250094204,0.00011885172128887146,8546
2017,FI,SE,0.5299158557637594,0.0,8546
2017,FI,SI,0.15603186803591035,1.0298175440119314e-47,8546
2017,FI,SK,,,8546
2017,FR,GB,0.3691218600453853,4.1339386071155587e-274,8546
2017,FR,GR,0.024480462963243587,0.023629885686217728,8546
2017,FR,HU,0.11368901965830294,5.496279454800596e-26,8546
2017,FR,IE,0.3132646641659928,6.380621495817153e-194,8546
2017,FR,IT,0.22455024731199796,3.918808501701229e-98,8546
2017,FR,LT,0.11371601376942608,5.35093092443185e-26,8546
2017,FR,LU,0.7838062062085536,0.0,8546
2017,FR,LV,0.10845319357337517,8.811412202636127e-24,8546
2017,FR,NL,0.4172995636132346,0.0,8546
2017,FR,NO,0.1930309168853667,1.5771848584801995e-72,8546
2017,FR,PL,0.18055147836702726,1.5467458732591848e-63,8546
2017,FR,PT,0.26620293353509417,1.3961510454976277e-138,8546
2017,FR,RO,0.04122302530412947,0.0001378982127008396,8546
2017,FR,SE,0.09569509117706705,7.612759125925213e-19,8546
2017,FR,SI,0.02296599894169398,0.03374953554418725,8546
2017,FR,SK,,,8546
2017,GB,GR,0.040936857960109686,0.00015344690570658054,8546
2017,GB,HU,0.02250280012758362,0.03750527135951224,8546
2017,GB,IE,0.5578952778117782,0.0,8546
2017,GB,IT,0.05795531913947499,8.258960435701346e-08,8546
2017,GB,LT,0.15561152699493938,1.8323453896424854e-47,8546
2017,GB,LU,0.3788727701982536,7.44822929720223e-290,8546
2017,GB,LV,0.13879914162065918,5.006475623362746e-38,8546
2017,GB,NL,0.5780959969469114,0.0,8546
2017,GB,NO,0.25205944111429274,5.595103558680869e-124,8546
2017,GB,PL,0.24108360200186085,2.881637939979427e-113,8546
2017,GB,PT,0.03408573606045205,0.0016243624221305487,8546
2017,GB,RO,0.014641830234250041,0.17591754334261336,8546
2017,GB,SE,0.17188856756972207,1.139761770423565e-57,8546
2017,GB,SI,0.015662360713171137,0.14767933556833826,8546
2017,GB,SK,,,8546
2017,GR,HU,0.045069460316680396,3.073707433985798e-05,8546
2017,GR,IE,-0.005207261857781406,0.6302919467520015,8546
2017,GR,IT,0.2032844846034987,2.127457839106005e-80,8546
2017,GR,LT,0.021479427171600226,0.04707829223032116,8546
2017,GR,LU,-0.004798260083861238,0.6573963115476984,8546
2017,GR,LV,0.057064595571468486,1.300025615345902e-07,8546
2017,GR,NL,0.02507916148559792,0.020424443375522558,8546
2017,GR,NO,0.09781647255555921,1.2688809825901517e-19,8546
2017,GR,PL,0.0015505452224002813,0.8860385528982968,8546
2017,GR,PT,0.07481757608287067,4.354378244666883e-12,8546
2017,GR,RO,0.16909389515434275,7.669983196273799e-56,8546
2017,GR,SE,0.024400131251426666,0.024091576252027815,8546
2017,GR,SI,0.1336510893848468,2.3291483510576687e-35,8546
2017,GR,SK,,,8546
2017,HU,IE,-0.02795768171226954,0.009747415811820214,8546
2017,HU,IT,0.40438219446121737,0.0,8546
2017,HU,LT,0.052480530235415476,1.2088841606807258e-06,8546
2017,HU,LU,0.09741424600129742,1.7875661279249308e-19,8546
2017,HU,LV,0.04026572533896003,0.0001966251977382218,8546
2017,HU,NL,0.08130604706717245,5.165425754382587e-14,8546
2017,HU,NO,0.03976316920280072,0.000236172751033785,8546
2017,HU,PL,0.23715723352120321,1.4515698254465128e-109,8546
2017,HU,PT,0.07102994094364992,4.908792437511537e-11,8546
2017,HU,RO,0.22174483657506192,1.1046998056125027e-95,8546
2017,HU,SE,0.049388013466495566,4.929319751043758e-06,8546
2017,HU,SI,-0.010678384671080596,0.3236218018911305,8546
2017,HU,SK,,,8546
2017,IE,IT,0.03587495502624168,0.0009098061759636584,8546
2017,IE,LT,0.10732846085667225,2.5413592947444046e-23,8546
2017,IE,LU,0.2436757965998989,9.509045189871783e-116,8546
2017,IE,LV,0.10401042391138897,5.421548276787108e-22,8546
2017,IE,NL,0.22826197203390178,1.9922225946367818e-101,8546
2017,IE,NO,0.10497212251035795,2.255357127140883e-22,8546
2017,IE,PL,0.12254771833851227,5.892495677465476e-30,8546
2017,IE,PT,0.03705255928235765,0.0006125775454265856,8546
2017,IE,RO,0.021495679691433008,0.0469115448526663,8546
2017,IE,SE,0.08573179288437854,2.039833749430516e-15,8546
2017,IE,SI,0.09423100442303742,2.5625428738351237e-18,8546
2017,IE,SK,,,8546
2017,IT,LT,-0.013425007060619226,0.21462662537919924,8546
2017,IT,LU,0.15120405224326003,6.994259206857299e-45,8546
2017,IT,LV,0.04211958514909184,9.824489943944105e-05,8546
2017,IT,NL,0.01978099830589543,0.06746593235065819,8546
2017,IT,NO,0.1265524711420826,7.525593932477268e-32,8546
2017,IT,PL,0.027589093206928178,0.010754554698164796,8546
2017,IT,PT,0.10773833427914654,1.729752020900371e-23,8546
2017,IT,RO,0.2908195024055843,3.329665595372921e-166,8546
2017,IT,SE,0.0420436206772814,0.00010113390738037847,8546
2017,IT,SI,0.09492550631843935,1.4442085543925889e-18,8546
2017,IT,SK,,,8546
2017,LT,LU,0.14966161423892904,5.371199133818144e-44,8546
2017,LT,LV,0.7522711783260511,0.0,8546
2017,LT,NL,0.24791234570742107,7.215739633424788e-120,8546
2017,LT,NO,0.20435486660077712,3.0267739344031544e-81,8546
2017,LT,PL,0.6046204556878951,0.0,8546
2017,LT,PT,-0.004595040600065755,0.6710359215216806,8546
2017,LT,RO,0.05507728103487414,3.49260007870922e-07,8546
2017,LT,SE,0.432834739491891,0.0,8546
2017,LT,SI,0.033198251219956156,0.002144925062848489,8546
2017,LT,SK,,,8546
2017,LU,LV,0.1342480430817189,1.1565340039124358e-35,8546
2017,LU,NL,0.5452845254350205,0.0,8546
2017,LU,NO,0.17152802913815954,1.969753945385674e-57,8546
2017,LU,PL,0.2878211737017195,1.0960360873459954e-162,8546
2017,LU,PT,0.1325568654868139,8.334958195584234e-35,8546
2017,LU,RO,0.020377268838157932,0.05960718592667851,8546
2017,LU,SE,0.12583554524592344,1.660012210874444e-31,8546
2017,LU,SI,0.005992370595570723,0.5796567907652944,8546
2017,LU,SK,,,8546
2017,LV,NL,0.19372587728064225,4.767478153229811e-73,8546
2017,LV,NO,0.21091161566330432,1.5418992646104165e-86,8546
2017,LV,PL,0.41302378414838337,0.0,8546
2017,LV,PT,-0.009459535748259008,0.3819143752942098,8546
2017,LV,RO,0.028995328011766585,0.007348320261344145,8546
2017,LV,SE,0.4816232501903076,0.0,8546
2017,LV,SI,0.03758787687005856,0.0005098730132529083,8546
2017,LV,SK,,,8546
2017,NL,NO,0.2802216739293321,5.799553490716542e-154,8546
2017,NL,PL,0.3758887200453325,5.597971284317553e-285,8546
2017,NL,PT,0.010121540265606764,0.34949534169423757,8546
2017,NL,RO,-0.03243971752341533,0.0027066589581699178,8546
2017,NL,SE,0.188264481820372,5.102018272954637e-69,8546
2017,NL,SI,-0.017531412604797895,0.10510956770507772,8546
2017,NL,SK,,,8546
2017,NO,PL,0.18622235843217982,1.5235036220622876e-67,8546
2017,NO,PT,0.10878092022377849,6.457991533660119e-24,8546
2017,NO,RO,0.11147503291405529,4.844200816883289e-25,8546
2017,NO,SE,0.5380843780269524,0.0,8546
2017,NO,SI,0.16754426281499502,7.670609747829391e-55,8546
2017,NO,SK,,,8546
2017,PL,PT,-0.0226612922245589,0.03618200358662899,8546
2017,PL,RO,0.0931292103292643,6.3101154081460995e-18,8546
2017,PL,SE,0.38973911507939774,4.768478613903812e-308,8546
2017,PL,SI,-0.06419777605044626,2.8502931132864648e-09,8546
2017,PL,SK,,,8546
2017,PT,RO,0.09339445018750989,5.084397589330894e-18,8546
2017,PT,SE,0.05803865182465498,7.913063529289455e-08,8546
2017,PT,SI,0.012605380885752804,0.243948184168705,8546
2017,PT,SK,,,8546
2017,RO,SE,0.14093414581271585,3.6544486032457606e-39,8546
2017,RO,SI,0.1399354875176159,1.2495236347286415e-38,8546
2017,RO,SK,,,8546
2017,SE,SI,0.11711208024814287,1.7451684841242194e-27,8546
2017,SE,SK,,,8546
2017,SI,SK,,,8546
2018,AT,BE,0.13932657842377705,1.1439263375372065e-37,8397
2018,AT,BG,0.07511702964428144,5.498489703362987e-12,8397
2018,AT,CH,0.16983288059811064,2.265824781082663e-55,8397
2018,AT,CZ,0.5564114704832909,0.0,8397
2018,AT,DE,0.3134774755251863,7.59817338979065e-191,8397
2018,AT,DK,0.19544389691995653,4.457853100524197e-73,8397
2018,AT,EE,0.09022366426548314,1.197825410804832e-16,8397
2018,AT,ES,0.11316093552136416,2.4431897250013205e-25,8397
2018,AT,FI,0.07540676603559619,4.557005670513486e-12,8397
2018,AT,FR,0.2074426512606295,2.741033521472292e-82,8397
2018,AT,GB,0.08840038333342569,4.847179731691521e-16,8397
2018,AT,GR,0.04657756793441194,1.9562715783781557e-05,8397
2018,AT,HU,0.8131877194537005,0.0,8397
2018,AT,IE,0.03322208061699871,0.0023291453418829563,8397
2018,AT,IT,0.24850803607611194,2.182091481692973e-118,8397
2018,AT,LT,0.20415121994187263,1.0559933050943872e-79,8397
2018,AT,LU,0.18950583136661336,9.767857821434037e-69,8397
2018,AT,LV,0.1470364946530547,8.437095614663314e-42,8397
2018,AT,NL,0.19047896117837435,1.9420691496328725e-69,8397
2018,AT,NO,0.1513202354032555,3.39568498159381e-44,8397
2018,AT,PL,0.41443197072514937,0.0,8397
2018,AT,PT,0.058481808584169424,8.195023422763422e-08,8397
2018,AT,RO,0.12403303337996198,3.806603644340129e-30,8397
2018,AT,SE,0.18018584858712586,3.2728071730099835e-62,8397
2018,AT,SI,0.09509791915030866,2.4842009207230048e-18,8397
2018,AT,SK,,,8397
2018,BE,BG,0.026730763555004564,0.01430346785481119,8397
2018,BE,CH,0.24855354806694988,1.9716939579862994e-118,8397
2018,BE,CZ,0.3183568104819276,4.274165486786636e-197,8397
2018,BE,DE,0.6473168741305626,0.0,8397
2018,BE,DK,0.3080388801796615,5.115835901231628e-184,8397
2018,BE,EE,0.19341002715922306,1.4191098096804971e-71,8397
2018,BE,ES,0.21794543065488237,7.689648231516723e-91,8397
2018,BE,FI,0.18668887743247203,9.97571923584561e-67,8397
2018,BE,FR,0.747607558213913,0.0,8397
2018,BE,GB,0.5865181101359876,0.0,8397
2018,BE,GR,0.05693255833407264,1.784590327118788e-07,8397
2018,BE,HU,0.11452210525505557,6.463640264211657e-26,8397
2018,BE,IE,0.3351182554472757,1.7908165277692412e-219,8397
2018,BE,IT,0.1857216603650613,4.801755400357286e-66,8397
2018,BE,LT,0.19770385551696718,9.106898413420169e-75,8397
2018,BE,LU,0.7521220551491578,0.0,8397
2018,BE,LV,0.1747948499621578,1.3492734362563142e-58,8397
2018,BE,NL,0.7665071450994467,0.0,8397
2018,BE,NO,0.3251831251149676,4.8796542953392263e-206,8397
2018,BE,PL,0.27990452566648627,5.821532846265144e-151,8397
2018,BE,PT,0.19020058446457389,3.085603009416054e-69,8397
2018,BE,RO,0.0809451498464643,1.0982948208542567e-13,8397
2018,BE,SE,0.22432534046776648,2.9186608909613822e-96,8397
2018,BE,SI,0.13159927848332523,9.346777947278025e-34,8397
2018,BE,SK,,,8397
2018,BG,CH,-0.053047254392842545,1.152151617015017e-06,8397
2018,BG,CZ,0.14130627920686886,1.0452629375967111e-38,8397
2018,BG,DE,0.10484935429180911,5.800154507542176e-22,8397
2018,BG,DK,0.09093069415263247,6.913176352154916e-17,8397
2018,BG,EE,0.06229837708343721,1.1072733659599313e-08,8397
2018,BG,ES,0.07089083330712902,7.857296364447438e-11,8397
2018,BG,FI,0.11911443687814988,6.467047760687227e-28,8397
2018,BG,FR,0.06693867596584026,8.25686849083459e-10,8397
2018,BG,GB,0.09984394056628378,4.696326467136822e-20,8397
2018,BG,GR,0.3875671005639811,4.370435870314111e-299,8397
2018,BG,HU,0.06066820044626238,2.6420962664735793e-08,8397
2018,BG,IE,0.1058501403199363,2.347940291662025e-22,8397
2018,BG,IT,0.1764637711293641,1.055201070420256e-59,8397
2018,BG,LT,0.06482378579458793,2.7560343299506038e-09,8397
2018,BG,LU,0.03087529409900431,0.004661855459059537,8397
2018,BG,LV,0.04065152302564059,0.00019447003920673522,8397
2018,BG,NL,0.08931382485977585,2.414752252352058e-16,8397
2018,BG,NO,0.09313485309973078,1.2123895525434591e-17,8397
2018,BG,PL,0.13888586157760704,1.9394805204845463e-37,8397
2018,BG,PT,0.062230692256249207,1.1484882650626824e-08,8397
2018,BG,RO,0.7051310976274727,0.0,8397
2018,BG,SE,0.11537953397810714,2.774174725520738e-26,8397
2018,BG,SI,0.15754759441227836,8.347529836928635e-48,8397
2018,BG,SK,,,8397
2018,CH,CZ,0.24033263953710685,1.2639970020442703e-110,8397
2018,CH,DE,0.27836720607060045,2.9117957067995566e-149,8397
2018,CH,DK,0.041200278216018085,0.00015908914122788164,8397
2018,CH,EE,0.12487661470157158,1.5446862420648111e-30,8397
2018,CH,ES,0.15896295349960549,1.2025223048972696e-48,8397
2018,CH,FI,0.09722870389928452,4.2831722393209487e-19,8397
2018,CH,FR,0.43137168293679123,0.0,8397
2018,CH,GB,0.11733087596283502,3.9519705256315904e-27,8397
2018,CH,GR,0.02101506098265227,0.05414882414518351,8397
2018,CH,HU,0.18414000532903596,6.155546288587134e-65,8397
2018,CH,IE,0.10886788002997329,1.4579344154500208e-23,8397
2018,CH,IT,0.16571376484254075,9.086365847103698e-53,8397
2018,CH,LT,0.12438711448905412,2.608897536275965e-30,8397
2018,CH,LU,0.40400063585728335,0.0,8397
2018,CH,LV,0.13054685435040259,3.0607360491601417e-33,8397
2018,CH,NL,0.1719834589863821,9.320230467559711e-57,8397
2018,CH,NO,0.09426777043970667,4.875989267871162e-18,8397
2018,CH,PL,0.1811675169993962,6.983960840229036e-63,8397
2018,CH,PT,0.10150187509744794,1.1220176887018073e-20,8397
2018,CH,RO,0.030921364879924952,0.004600681710233753,8397
2018,CH,SE,0.09998147351342998,4.174162855082772e-20,8397
2018,CH,SI,0.05389081552264451,7.766384615064611e-07,8397
2018,CH,SK,,,8397
2018,CZ,DE,0.6901460124428767,0.0,8397
2018,CZ,DK,0.3141254339171403,1.141615013698233e-191,8397
2018,CZ,EE,0.15347756529803663,1.9845282550215548e-45,8397
2018,CZ,ES,0.1166899723310653,7.52251695137439e-27,8397
2018,CZ,FI,0.09297216807799993,1.3805658676505232e-17,8397
2018,CZ,FR,0.3926036838845277,1.5351171578929592e-307,8397
2018,CZ,GB,0.16206679628459314,1.611730245585548e-50,8397
2018,CZ,GR,0.06230864350400479,1.1011487710000549e-08,8397
2018,CZ,HU,0.4337684153002414,0.0,8397
2018,CZ,IE,0.10049136292552985,2.6926400018482362e-20,8397
2018,CZ,IT,0.26296030890990746,7.862498704522152e-133,8397
2018,CZ,LT,0.3370521780115319,3.7940607111869724e-222,8397
2018,CZ,LU,0.4583724154893378,0.0,8397
2018,CZ,LV,0.20335536262224171,4.3870221963406286e-79,8397
2018,CZ,NL,0.38440113533362064,7.575551783079324e-294,8397
2018,CZ,NO,0.20520988151119463,1.5734812713685495e-80,8397
2018,CZ,PL,0.6580978863774729,0.0,8397
2018,CZ,PT,0.11246771542958237,4.779495799225481e-25,8397
2018,CZ,RO,0.16830579779700208,2.128754896109789e-54,8397
2018,CZ,SE,0.19554598500488574,3.743217871906283e-73,8397
2018,CZ,SI,0.12602006232856758,4.503976037476689e-31,8397
2018,CZ,SK,,,8397
2018,DE,DK,0.6334892404450907,0.0,8397
2018,DE,EE,0.23831890551307353,9.31630365329681e-109,8397
2018,DE,ES,0.15537311608053825,1.5815124803796017e-46,8397
2018,DE,FI,0.19822558644745614,3.683907459485891e-75,8397
2018,DE,FR,0.5522972873646719,0.0,8397
2018,DE,GB,0.4632619259588241,0.0,8397
2018,DE,GR,0.07872019252325739,5.060152216575493e-13,8397
2018,DE,HU,0.2545529987388948,2.572926328270214e-124,8397
2018,DE,IE,0.28511525245631825,8.402869818537557e-157,8397
2018,DE,IT,0.2624305799279142,2.7630886112200925e-132,8397
2018,DE,LT,0.377214252638764,3.617395943665591e-282,8397
2018,DE,LU,0.6609682484470712,0.0,8397
2018,DE,LV,0.2720466955003703,2.166362174579058e-142,8397
2018,DE,NL,0.7904597776324519,0.0,8397
2018,DE,NO,0.40887258978759883,0.0,8397
2018,DE,PL,0.6528432086492477,0.0,8397
2018,DE,PT,0.14654973702758986,1.5626587912699347e-41,8397
2018,DE,RO,0.12933655292833984,1.1831774920179546e-32,8397
2018,DE,SE,0.38024405722990423,4.685626898250289e-287,8397
2018,DE,SI,0.1079907859897992,3.296427477512004e-23,8397
2018,DE,SK,,,8397
2018,DK,EE,0.24875282487876865,1.2645309811011554e-118,8397
2018,DK,ES,0.0600527156504367,3.648127205761713e-08,8397
2018,DK,FI,0.2117682323122882,9.364065492280375e-86,8397
2018,DK,FR,0.18734624064462999,3.411624776919061e-67,8397
2018,DK,GB,0.37488109874463443,1.9354444947906583e-278,8397
2018,DK,GR,0.09801499161531661,2.2171851557884493e-19,8397
2018,DK,HU,0.14574849868274078,4.290161999119009e-41,8397
2018,DK,IE,0.17930443542386015,1.2999871147152349e-61,8397
2018,DK,IT,0.12119166933084186,7.586141451570939e-29,8397
2018,DK,LT,0.3459121323183345,1.2042213540733444e-234,8397
2018,DK,LU,0.21433671303863797,7.520903492710427e-88,8397
2018,DK,LV,0.32343725883450325,9.94674527213788e-204,8397
2018,DK,NL,0.5378743340011881,0.0,8397
2018,DK,NO,0.5705688099511467,0.0,8397
2018,DK,PL,0.4622987015744285,0.0,8397
2018,DK,PT,0.043438035529597345,6.841332702840007e-05,8397
2018,DK,RO,0.07834007121501453,6.541848917897085e-13,8397
2018,DK,SE,0.5750237170256497,0.0,8397
2018,DK,SI,0.04053329526735571,0.00020300431916164078,8397
2018,DK,SK,,,8397
2018,EE,ES,0.029482969278347274,0.006895252162058111,8397
2018,EE,FI,0.5411800286676358,0.0,8397
2018,EE,FR,0.18893262839554498,2.519002700144406e-68,8397
2018,EE,GB,0.21792638135139203,7.97691673592813e-91,8397
2018,EE,GR,0.21330479180624318,5.264425448588716e-87,8397
2018,EE,HU,0.11437571930933144,7.463045567785123e-26,8397
2018,EE,IE,0.1275659009576731,8.357919986667009e-32,8397
2018,EE,IT,0.09453175070592283,3.937378491359973e-18,8397
2018,EE,LT,0.5668146117546059,0.0,8397
2018,EE,LU,0.20347455940337006,3.545692646883357e-79,8397
2018,EE,LV,0.735858498094566,0.0,8397
2018,EE,NL,0.22768407860875506,3.4850426119109397e-99,8397
2018,EE,NO,0.25475438169552705,1.6223590624322217e-124,8397
2018,EE,PL,0.3199350314653742,3.8377319396091567e-199,8397
2018,EE,PT,0.02602162410484973,0.01710029913424284,8397
2018,EE,RO,0.026429542130267106,0.01543800814184215,8397
2018,EE,SE,0.5846130034892018,0.0,8397
2018,EE,SI,0.08206686135609115,5.004710379894257e-14,8397
2018,EE,SK,,,8397
2018,ES,FI,-0.019079340021535888,0.0804230062610853,8397
2018,ES,FR,0.4107559747162215,0.0,8397
2018,ES,GB,0.2034924605983343,3.4340680793051184e-79,8397
2018,ES,GR,0.05766275938365912,1.2396661689776114e-07,8397
2018,ES,HU,0.11739739175912804,3.695831307181682e-27,8397
2018,ES,IE,0.1721064765885972,7.755342394742022e-57,8397
2018,ES,IT,0.3149855493994424,9.153827043240466e-193,8397
2018,ES,LT,0.0669694501098818,8.1110884188168e-10,8397
2018,ES,LU,0.21787819707996237,8.752232081679526e-91,8397
2018,ES,LV,0.007262878089420788,0.505766172712114,8397
2018,ES,NL,0.15738852497243036,1.0366651307940698e-47,8397
2018,ES,NO,0.14169661245051954,6.494622242003944e-39,8397
2018,ES,PL,0.04630460386888708,2.188136269180729e-05,8397
2018,ES,PT,0.703996992440166,0.0,8397
2018,ES,RO,0.12257505397703998,1.7830193632820254e-29,8397
2018,ES,SE,-0.019068459336623877,0.08059575569021488,8397
2018,ES,SI,0.20283232642737012,1.114887949092085e-78,8397
2018,ES,SK,,,8397
2018,FI,FR,0.157294159027971,1.1787013960917606e-47,8397
2018,FI,GB,0.18916018369115725,1.730035397168313e-68,8397
2018,FI,GR,0.1966801397983825,5.338035038848773e-74,8397
2018,FI,HU,0.06525002362120834,2.1681124341570468e-09,8397
2018,FI,IE,0.11203692957152084,7.237229862994066e-25,8397
2018,FI,IT,0.03603693551911576,0.0009571406420845606,8397
2018,FI,LT,0.2221824173210686,2.0187885522281138e-94,8397
2018,FI,LU,0.17369160480172605,7.171937381376754e-58,8397
2018,FI,LV,0.35345116444497854,1.3200688605425601e-245,8397
2018,FI,NL,0.23594597898021152,1.403949730376816e-106,8397
2018,FI,NO,0.34151476744322273,2.1629788092803188e-228,8397
2018,FI,PL,0.14162219374803628,7.112167994246135e-39,8397
2018,FI,PT,0.03377765625548131,0.0019638668300847924,8397
2018,FI,RO,0.06706971078390585,7.653342409622745e-10,8397
2018,FI,SE,0.659604104778788,0.0,8397
2018,FI,SI,0.12027673335085876,1.958660234975418e-28,8397
2018,FI,SK,,,8397
2018,FR,GB,0.40498891906621787,0.0,8397
2018,FR,GR,0.07368313412504524,1.3784914097774528e-11,8397
2018,FR,HU,0.18386765007874345,9.528404048365108e-65,8397
2018,FR,IE,0.29774306287993874,1.7470287347214231e-171,8397
2018,FR,IT,0.3151197641344368,6.169695727772295e-193,8397
2018,FR,LT,0.19910821831026898,7.921605612286026e-76,8397
2018,FR,LU,0.7965000766463831,0.0,8397
2018,FR,LV,0.1593327821905636,7.22650579514892e-49,8397
2018,FR,NL,0.509868404292859,0.0,8397
2018,FR,NO,0.2778233758053506,1.1550986991065774e-148,8397
2018,FR,PL,0.2694044988916747,1.4261763763925097e-139,8397
2018,FR,PT,0.2904959090971341,5.759568184944808e-163,8397
2018,FR,RO,0.12430246536731344,2.8557917832312375e-30,8397
2018,FR,SE,0.13773506923472909,7.63623050557688e-37,8397
2018,FR,SI,0.21928749813638687,5.7525704999008497e-92,8397
2018,FR,SK,,,8397
2018,GB,GR,0.1426272385597206,2.07702896128017e-39,8397
2018,GB,HU,0.07198041098108794,4.015079015378416e-11,8397
2018,GB,IE,0.6534424860418444,0.0,8397
2018,GB,IT,0.18021880993486789,3.107843372202818e-62,8397
2018,GB,LT,0.18191329351661595,2.1473083280837245e-63,8397
2018,GB,LU,0.3676901177255434,3.855310376530624e-267,8397
2018,GB,LV,0.22026425956236312,8.62100660413124e-93,8397
2018,GB,NL,0.6455152281287206,0.0,8397
2018,GB,NO,0.42607822432433623,0.0,8397
2018,GB,PL,0.2241301710602634,4.3009068000048055e-96,8397
2018,GB,PT,0.14539822132624997,6.659484899214762e-41,8397
2018,GB,RO,0.15810085562556025,3.922514158347e-48,8397
2018,GB,SE,0.28256598218723233,6.274999476021023e-154,8397
2018,GB,SI,0.1156622024669167,2.096164471386764e-26,8397
2018,GB,SK,,,8397
2018,GR,HU,0.018559190018712198,0.08902425796892138,8397
2018,GR,IE,0.13197788537890204,6.08554164053559e-34,8397
2018,GR,IT,0.23541558004742266,4.274488858938357e-106,8397
2018,GR,LT,0.11033353286103591,3.6749699518405005e-24,8397
2018,GR,LU,0.03560908609002466,0.0011000907847089397,8397
2018,GR,LV,0.16704001180598263,1.341406584786747e-53,8397
2018,GR,NL,0.09772477362348708,2.828901642713001e-19,8397
2018,GR,NO,0.1553214496398258,1.6951269187142076e-46,8397
2018,GR,PL,0.11263808491063255,4.054405781680739e-25,8397
2018,GR,PT,0.0236275960616832,0.030380172266345068,8397
2018,GR,RO,0.2587527552052755,1.5716850477768472e-128,8397
2018,GR,SE,0.21667308412902334,8.84027896478363e-90,8397
2018,GR,SI,0.12838014846412968,3.413021519287497e-32,8397
2018,GR,SK,,,8397
2018,HU,IE,0.028209392495314217,0.009735036786760696,8397
2018,HU,IT,0.2743162144185578,7.751941371443665e-145,8397
2018,HU,LT,0.19579319611369225,2.4508702880434964e-73,8397
2018,HU,LU,0.15471679258286433,3.810985300145343e-46,8397
2018,HU,LV,0.14795386648007472,2.6256104632131432e-42,8397
2018,HU,NL,0.1526873097319805,5.643146021867157e-45,8397
2018,HU,NO,0.11110492579434998,1.7661604863495582e-24,8397
